sub,p,o
http://www.wikidata.org/entity/Q22950089,http://wikiba.se/ontology#identifiers,1
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Vivario-Fortin%20Pasciolo.jpg
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1785071
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q750825
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/Q22950089-f0956890-5345-4f28-bfbe-2059e9a2bbe9
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q22950089-dc581373-1637-4f36-bf1f-405638160c7d
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q22950089-4976e298-fd6e-4180-904a-2d38bd2a717b
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q22950089-32705629-3034-4e5f-83f0-ffc4e865733f
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P373,Fort de Vivario
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P380,PA00099259
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P625,Point(9.1618 42.1811)
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387684
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P373,http://www.wikidata.org/entity/statement/Q22950089-AD8B9EC5-F886-4CAA-8C8F-A4FA215EE281
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q22950089-3d1f4fde-fb28-465b-a83b-ddedeedf09ed
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q22950089-9aca1e63-83be-43dd-a46b-f0533bc05f9d
http://www.wikidata.org/entity/Q22950089,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q22950089-eaddd585-365a-4dfd-8a9c-72463d5f0cbf
http://www.wikidata.org/entity/Q22950102,http://schema.org/version,1222249016
http://www.wikidata.org/entity/Q22950102,http://schema.org/dateModified,2020-07-01T23:52:52Z
http://www.wikidata.org/entity/Q22950102,http://schema.org/description,enclos à Pigna (Haute-Corse)
http://www.wikidata.org/entity/Q22950102,http://www.w3.org/2000/01/rdf-schema#label,Enclos A Vaccaghja
http://www.wikidata.org/entity/Q22950102,http://www.w3.org/2000/01/rdf-schema#label,enclos A. Vaccaghja
http://www.wikidata.org/entity/Q22950102,http://wikiba.se/ontology#statements,8
http://www.wikidata.org/entity/Q22950102,http://wikiba.se/ontology#sitelinks,1
http://www.wikidata.org/entity/Q22950102,http://wikiba.se/ontology#identifiers,1
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Pigna%20enclos%20A%20Vaccaghja.jpg
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q858177
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q1157213
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/Q22950102-4314f967-9870-4fec-b51f-1377df5216f8
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q22950102-0eb298d2-6f94-476b-bbba-7f1511867ba9
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q22950102-67798e54-4278-7acb-dc64-aa0cbe229b16
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q22950102-b6a6ba70-0db9-4453-b37d-8965ae89718d
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P373,Enclos A Vaccaghja
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P380,PA00099270
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P625,Point(8.9031 42.6)
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387575
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P373,http://www.wikidata.org/entity/statement/Q22950102-3C807073-6A76-439E-BA60-CD93767F0BDA
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q22950102-d2bbbd0e-b2cc-409a-bce4-9a920c72441b
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q22950102-a6a52178-1907-43bb-925a-d2ce05de3542
http://www.wikidata.org/entity/Q22950102,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q22950102-99dce1aa-fef3-4aed-b560-a51273daf6ad
http://www.wikidata.org/entity/Q22950113,http://schema.org/version,1222300804
http://www.wikidata.org/entity/Q22950113,http://schema.org/dateModified,2020-07-02T01:43:44Z
http://www.wikidata.org/entity/Q22950113,http://schema.org/description,كنيسة في فرنسا
http://www.wikidata.org/entity/Q22950113,http://schema.org/description,եկեղեցի Ֆրանսիայում
http://www.wikidata.org/entity/Q22950113,http://schema.org/description,Kirchengebäude in Frankreich
http://www.wikidata.org/entity/Q22950113,http://schema.org/description,"church located in Haute-Corse, in France"
http://www.wikidata.org/entity/Q22950113,http://schema.org/description,"iglesia situada en Alta Córcega, en Francia"
http://www.wikidata.org/entity/Q22950113,http://schema.org/description,kerkgebouw
http://www.wikidata.org/entity/Q22950113,http://schema.org/description,église à Santo-Pietro-di-Tenda (Haute-Corse)
http://www.wikidata.org/entity/Q22950113,http://www.w3.org/2000/01/rdf-schema#label,Église Saint-Jean de Santo-Pietro-di-Tenda
http://www.wikidata.org/entity/Q22950113,http://www.w3.org/2000/01/rdf-schema#label,église Saint-Jean de Santo-Pietro-di-Tenda
http://www.wikidata.org/entity/Q22950113,http://www.w3.org/2004/02/skos/core#altLabel,église Saint-Jean-Baptiste-et-de-l'Immaculée-Conception de Santo-Pietro-di-Tenda
http://www.wikidata.org/entity/Q22950113,http://wikiba.se/ontology#statements,9
http://www.wikidata.org/entity/Q22950113,http://wikiba.se/ontology#sitelinks,1
http://www.wikidata.org/entity/Q22950113,http://wikiba.se/ontology#identifiers,2
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89glise%20San%20Giovanni%20Evangelista.jpg
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q16970
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q693431
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/Q22950113-da92cb2a-970e-4537-98ed-85779e4369da
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q22950113-6241730f-78cd-41cd-938a-2c805c9c4260
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q22950113-e49d0235-d5f3-4386-8872-6344923b23e3
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q22950113-5681ea00-1afe-4876-bf78-3cf9bba0e011
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P373,Église Saint-Jean de Santo-Pietro-di-Tenda
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P380,PA00099273
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P625,Point(9.2608 42.6047)
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387575
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/direct/P3963,2B/accueil_2B314a
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P373,http://www.wikidata.org/entity/statement/Q22950113-695A815C-D379-4B78-94F7-BEFD15C5ABF4
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q22950113-16bfcbed-0443-4750-831e-acdd5af0de0b
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q22950113-53b20b38-ba67-4bf9-832e-55b348f0c693
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q22950113-c9a111fd-0ea5-4560-8fa0-873e9b1f0f1c
http://www.wikidata.org/entity/Q22950113,http://www.wikidata.org/prop/P3963,http://www.wikidata.org/entity/statement/Q22950113-218ff8f2-4659-66e6-dc86-a5d27cc5b9aa
http://www.wikidata.org/entity/Q22950143,http://schema.org/version,1222345526
http://www.wikidata.org/entity/Q22950143,http://schema.org/dateModified,2020-07-02T03:04:11Z
http://www.wikidata.org/entity/Q22950143,http://schema.org/description,"convent located in Haute-Corse, in France"
http://www.wikidata.org/entity/Q22950143,http://schema.org/description,"convento situado en Alta Córcega, en Francia"
http://www.wikidata.org/entity/Q22950143,http://schema.org/description,couvent à Morosaglia (Haute-Corse)
http://www.wikidata.org/entity/Q22950143,http://www.w3.org/2000/01/rdf-schema#label,Couvent Saint-François de Morosaglia
http://www.wikidata.org/entity/Q22975973,http://schema.org/version,1222253989
http://www.wikidata.org/entity/Q22975973,http://schema.org/dateModified,2020-07-02T00:12:21Z
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,كنيسة في فرنسا
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,եկեղեցի Ֆրանսիայում
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,igreja em França
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,Kirchengebäude in Frankreich
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,"church located in Haute-Corse, in France"
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,"iglesia situada en Alta Córcega, en Francia"
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,kerkgebouw
http://www.wikidata.org/entity/Q22975973,http://schema.org/description,église à Canari (Haute-Corse)
http://www.wikidata.org/entity/Q22975973,http://www.w3.org/2000/01/rdf-schema#label,église Santa Maria Assunta
http://www.wikidata.org/entity/Q22975973,http://www.w3.org/2000/01/rdf-schema#label,Église Santa Maria Assunta de Canari
http://www.wikidata.org/entity/Q22975973,http://wikiba.se/ontology#statements,10
http://www.wikidata.org/entity/Q22975973,http://wikiba.se/ontology#sitelinks,1
http://www.wikidata.org/entity/Q22975973,http://wikiba.se/ontology#identifiers,2
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Canari-Sta-Maria%20Assunta-pano.jpg
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q16970
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q765745
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/Q22975973-ff0f74ad-4310-480e-875b-7758d983ad0d
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q22975973-32711f5a-92d6-4bac-a6ac-1069c8d056a0
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q22975973-6E5D1E6E-A470-4788-831A-A05E57C04307
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q22975973-f1f952f5-58bc-4b64-a595-f097db246453
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P373,Église Santa Maria Assunta de Canari
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P380,PA00135321
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P625,Point(9.3306 42.8449)
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387575
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P3963,2B/accueil_2B058_1
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/direct/P6375,rue des HLM
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P373,http://www.wikidata.org/entity/statement/Q22975973-50C356D6-774B-4A5A-8965-28F8F464B3BD
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q22975973-b87d6275-4b98-4b0f-91d6-f138cc32c19c
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q22975973-0f62aebc-76fc-4ef7-9fd8-4befcc8819d6
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q22975973-c2b1d022-5791-45ae-8c64-a280d922af5d
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P3963,http://www.wikidata.org/entity/statement/Q22975973-2CD3558A-A574-4CBC-82EA-6F9A4BB1D736
http://www.wikidata.org/entity/Q22975973,http://www.wikidata.org/prop/P6375,http://www.wikidata.org/entity/statement/Q22975973-E04A8252-97E7-406D-A400-7E02827FB361
http://www.wikidata.org/entity/Q22975979,http://schema.org/version,1222254182
http://www.wikidata.org/entity/Q22975979,http://schema.org/dateModified,2020-07-02T00:12:30Z
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,كنيسة في فرنسا
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,եկեղեցի Ֆրանսիայում
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,igreja em França
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,Kapelle in Frankreich
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,"chapel located in Haute-Corse, in France"
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,"capilla situada en Alta Córcega, en Francia"
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,"église située en Haute-Corse, en France"
http://www.wikidata.org/entity/Q22975979,http://schema.org/description,"kapel in Lama, Frankrijk"
http://www.wikidata.org/entity/Q22975979,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/prop/novalue/P1644
http://www.wikidata.org/entity/Q22975979,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/prop/novalue/P3963
http://www.wikidata.org/entity/Q22975979,http://www.w3.org/2000/01/rdf-schema#label,Ancienne chapelle San Lorenzo de Lama
http://www.wikidata.org/entity/Q22975979,http://www.w3.org/2000/01/rdf-schema#label,chapelle San Lorenzo de Lama
http://www.wikidata.org/entity/Q22975979,http://www.w3.org/2004/02/skos/core#altLabel,église Saint-Laurent de Lama
http://www.wikidata.org/entity/Q22975979,http://wikiba.se/ontology#statements,10
http://www.wikidata.org/entity/Q22975979,http://wikiba.se/ontology#sitelinks,1
http://www.wikidata.org/entity/Q22975979,http://wikiba.se/ontology#identifiers,3
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Lama%20San%20Lorenzo%20fa%C3%A7ade%20lat%C3%A9rale%20sud.jpg
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q108325
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q1108188
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/Q22975979-303be4c7-15bf-40d8-bcb0-b2c9790c54b8
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q22975979-a4cbd755-6239-4736-a8d5-37c39bb14b8e
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q22975979-ea3e8297-3f99-4a5e-bb75-e8b06fb78e16
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q22975979-de070ee5-1dad-42e7-8bdd-395e38b0be63
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/direct/P373,Ancienne chapelle San Lorenzo de Lama
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/direct/P380,PA00135326
http://www.wikidata.org/entity/Q22975979,http://www.wikidata.org/prop/direct/P625,Point(9.1531 42.5797)
